Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00+01:00,43.849998474121094,43.849998474121094,43.349998474121094,43.45000076293945,9671,0.0,0.0
2020-01-03 00:00:00+01:00,43.75,43.75,42.04999923706055,42.5,8229,0.0,0.0
2020-01-06 00:00:00+01:00,42.0,42.099998474121094,41.45000076293945,41.849998474121094,12508,0.0,0.0
2020-01-07 00:00:00+01:00,42.099998474121094,42.29999923706055,41.75,41.900001525878906,9605,0.0,0.0
2020-01-08 00:00:00+01:00,41.95000076293945,43.349998474121094,41.79999923706055,42.75,13832,0.0,0.0
2020-01-09 00:00:00+01:00,43.20000076293945,43.20000076293945,42.0,42.54999923706055,26448,0.0,0.0
2020-01-10 00:00:00+01:00,42.54999923706055,42.70000076293945,42.0,42.099998474121094,17511,0.0,0.0
2020-01-13 00:00:00+01:00,42.599998474121094,43.5,42.150001525878906,43.400001525878906,18262,0.0,0.0
2020-01-14 00:00:00+01:00,43.04999923706055,44.54999923706055,43.04999923706055,43.900001525878906,17139,0.0,0.0
2020-01-15 00:00:00+01:00,43.70000076293945,46.150001525878906,43.70000076293945,45.79999923706055,26986,0.0,0.0
2020-01-16 00:00:00+01:00,45.650001525878906,46.5,45.54999923706055,45.54999923706055,9235,0.0,0.0
2020-01-17 00:00:00+01:00,45.849998474121094,46.0,45.0,45.0,15731,0.0,0.0
2020-01-20 00:00:00+01:00,44.900001525878906,45.20000076293945,42.849998474121094,43.70000076293945,30929,0.0,0.0
2020-01-21 00:00:00+01:00,44.25,44.29999923706055,43.75,43.79999923706055,14413,0.0,0.0
2020-01-22 00:00:00+01:00,44.04999923706055,44.25,43.20000076293945,43.79999923706055,27864,0.0,0.0
2020-01-23 00:00:00+01:00,44.0,46.849998474121094,44.0,45.95000076293945,23390,0.0,0.0
2020-01-24 00:00:00+01:00,46.54999923706055,47.20000076293945,45.70000076293945,45.849998474121094,31023,0.0,0.0
2020-01-27 00:00:00+01:00,46.25,46.25,45.29999923706055,45.5,17746,0.0,0.0
2020-01-28 00:00:00+01:00,45.54999923706055,46.349998474121094,45.349998474121094,46.099998474121094,45649,0.0,0.0
2020-01-29 00:00:00+01:00,46.400001525878906,47.04999923706055,46.20000076293945,46.900001525878906,29495,0.0,0.0
2020-01-30 00:00:00+01:00,47.099998474121094,47.099998474121094,45.54999923706055,45.599998474121094,21718,0.0,0.0
2020-01-31 00:00:00+01:00,45.54999923706055,47.04999923706055,45.54999923706055,45.650001525878906,30702,0.0,0.0
2020-02-03 00:00:00+01:00,46.45000076293945,46.54999923706055,45.650001525878906,46.5,42248,0.0,0.0
2020-02-04 00:00:00+01:00,47.5,48.25,47.400001525878906,47.79999923706055,42311,0.0,0.0
2020-02-05 00:00:00+01:00,48.099998474121094,48.150001525878906,47.150001525878906,47.5,28812,0.0,0.0
2020-02-06 00:00:00+01:00,47.900001525878906,48.04999923706055,46.849998474121094,47.20000076293945,19512,0.0,0.0
2020-02-07 00:00:00+01:00,47.20000076293945,47.349998474121094,46.5,46.70000076293945,22731,0.0,0.0
2020-02-10 00:00:00+01:00,46.95000076293945,47.0,46.400001525878906,46.70000076293945,21044,0.0,0.0
2020-02-11 00:00:00+01:00,47.0,47.349998474121094,46.75,47.0,23966,0.0,0.0
2020-02-12 00:00:00+01:00,47.400001525878906,47.400001525878906,46.5,47.349998474121094,30991,0.0,0.0
2020-02-13 00:00:00+01:00,47.0,47.400001525878906,46.20000076293945,46.79999923706055,24281,0.0,0.0
2020-02-14 00:00:00+01:00,46.599998474121094,47.54999923706055,46.349998474121094,46.849998474121094,32151,0.0,0.0
2020-02-17 00:00:00+01:00,47.150001525878906,47.20000076293945,46.5,46.5,11637,0.0,0.0
2020-02-18 00:00:00+01:00,46.75,46.75,46.20000076293945,46.349998474121094,9398,0.0,0.0
2020-02-19 00:00:00+01:00,46.5,47.400001525878906,46.20000076293945,46.5,13847,0.0,0.0
2020-02-20 00:00:00+01:00,46.599998474121094,46.599998474121094,45.54999923706055,45.79999923706055,12510,0.0,0.0
2020-02-21 00:00:00+01:00,45.599998474121094,46.099998474121094,44.599998474121094,46.0,20479,0.0,0.0
2020-02-24 00:00:00+01:00,44.400001525878906,45.599998474121094,44.04999923706055,44.95000076293945,27887,0.0,0.0
2020-02-25 00:00:00+01:00,44.900001525878906,45.45000076293945,44.349998474121094,44.95000076293945,29778,0.0,0.0
2020-02-26 00:00:00+01:00,44.0,44.599998474121094,42.70000076293945,44.599998474121094,60126,0.0,0.0
2020-02-27 00:00:00+01:00,43.95000076293945,45.0,43.70000076293945,44.54999923706055,40123,0.0,0.0
2020-02-28 00:00:00+01:00,43.5,44.400001525878906,42.95000076293945,44.0,79726,0.0,0.0
2020-03-02 00:00:00+01:00,43.04999923706055,47.45000076293945,43.04999923706055,47.0,66597,0.0,0.0
2020-03-03 00:00:00+01:00,47.0,52.5,47.0,50.0,153428,0.0,0.0
2020-03-04 00:00:00+01:00,50.0,53.599998474121094,50.0,50.29999923706055,85017,0.0,0.0
2020-03-05 00:00:00+01:00,50.29999923706055,53.099998474121094,50.29999923706055,53.0,109540,0.0,0.0
2020-03-06 00:00:00+01:00,53.0,53.70000076293945,51.0,51.599998474121094,102446,0.0,0.0
2020-03-09 00:00:00+01:00,48.0,49.79999923706055,45.0,47.45000076293945,84371,0.0,0.0
2020-03-10 00:00:00+01:00,47.20000076293945,47.599998474121094,46.150001525878906,46.650001525878906,65664,0.0,0.0
2020-03-11 00:00:00+01:00,46.400001525878906,46.95000076293945,44.04999923706055,44.349998474121094,76717,0.0,0.0
2020-03-12 00:00:00+01:00,44.0,44.400001525878906,41.29999923706055,44.0,103791,0.0,0.0
2020-03-13 00:00:00+01:00,43.04999923706055,44.5,41.54999923706055,42.0,96268,0.0,0.0
2020-03-16 00:00:00+01:00,40.0,40.599998474121094,36.900001525878906,40.54999923706055,66246,0.0,0.0
2020-03-17 00:00:00+01:00,41.599998474121094,50.0,40.45000076293945,46.70000076293945,107204,0.0,0.0
2020-03-18 00:00:00+01:00,46.75,58.0,46.75,48.29999923706055,114442,0.0,0.0
2020-03-19 00:00:00+01:00,52.5,52.5,47.650001525878906,48.599998474121094,104064,0.0,0.0
2020-03-20 00:00:00+01:00,52.5,52.5,50.0,51.79999923706055,131793,0.0,0.0
2020-03-23 00:00:00+01:00,52.5,58.0,52.099998474121094,53.5,205312,0.0,0.0
2020-03-24 00:00:00+01:00,55.0,56.70000076293945,53.900001525878906,54.79999923706055,81558,0.0,0.0
2020-03-25 00:00:00+01:00,55.70000076293945,56.20000076293945,49.29999923706055,50.099998474121094,76226,0.0,0.0
2020-03-26 00:00:00+01:00,49.70000076293945,52.5,48.599998474121094,51.900001525878906,65994,0.0,0.0
2020-03-27 00:00:00+01:00,51.79999923706055,51.900001525878906,49.0,50.0,76232,0.0,0.0
2020-03-30 00:00:00+02:00,51.900001525878906,51.900001525878906,49.20000076293945,50.0,74090,0.0,0.0
2020-03-31 00:00:00+02:00,50.400001525878906,51.400001525878906,48.79999923706055,50.79999923706055,86952,0.0,0.0
2020-04-01 00:00:00+02:00,53.70000076293945,61.20000076293945,50.70000076293945,59.5,286217,0.0,0.0
2020-04-02 00:00:00+02:00,59.70000076293945,61.70000076293945,55.20000076293945,57.599998474121094,214796,0.0,0.0
2020-04-03 00:00:00+02:00,61.599998474121094,63.0,60.5,62.29999923706055,186105,0.0,0.0
2020-04-06 00:00:00+02:00,62.599998474121094,69.30000305175781,62.599998474121094,68.0,221355,0.0,0.0
2020-04-07 00:00:00+02:00,70.0,75.0,62.0,63.29999923706055,201559,0.0,0.0
2020-04-08 00:00:00+02:00,62.099998474121094,66.0,60.400001525878906,61.20000076293945,441476,0.0,0.0
2020-04-09 00:00:00+02:00,62.900001525878906,65.19999694824219,62.099998474121094,62.79999923706055,118538,0.0,0.0
2020-04-14 00:00:00+02:00,64.69999694824219,65.5,63.099998474121094,63.599998474121094,65596,0.0,0.0
2020-04-15 00:00:00+02:00,64.30000305175781,65.0999984741211,63.5,64.30000305175781,75692,0.0,0.0
2020-04-16 00:00:00+02:00,64.80000305175781,67.5999984741211,64.30000305175781,67.0,139258,0.0,0.0
2020-04-17 00:00:00+02:00,67.0999984741211,69.0999984741211,66.19999694824219,69.0999984741211,89149,0.0,0.0
2020-04-20 00:00:00+02:00,69.4000015258789,70.5999984741211,64.0999984741211,66.80000305175781,144985,0.0,0.0
2020-04-21 00:00:00+02:00,67.0,67.69999694824219,64.80000305175781,67.0999984741211,103738,0.0,0.0
